movieNm,openDt,date,ratio
매직 프린세스: 얼음 괴물과 사라진 열쇠의 비밀,20231207,2023-11-16,6.2
매직 프린세스: 얼음 괴물과 사라진 열쇠의 비밀,20231207,2023-11-23,7.7
매직 프린세스: 얼음 괴물과 사라진 열쇠의 비밀,20231207,2023-11-30,14.5
매직 프린세스: 얼음 괴물과 사라진 열쇠의 비밀,20231207,2023-12-07,13.1
매직 프린세스: 얼음 괴물과 사라진 열쇠의 비밀,20231207,2023-12-14,10.1
뽀로로 극장판 슈퍼스타 대모험,20231213,2023-11-15,8.0
뽀로로 극장판 슈퍼스타 대모험,20231213,2023-11-22,15.8
뽀로로 극장판 슈퍼스타 대모험,20231213,2023-11-29,24.9
뽀로로 극장판 슈퍼스타 대모험,20231213,2023-12-06,40.6
뽀로로 극장판 슈퍼스타 대모험,20231213,2023-12-13,52.2
뽀로로 극장판 슈퍼스타 대모험,20231213,2023-12-20,29.4
냉정과 열정사이,20031010,2003-09-12,5.0
냉정과 열정사이,20031010,2003-09-19,5.0
냉정과 열정사이,20031010,2003-09-26,7.5
냉정과 열정사이,20031010,2003-10-03,9.4
냉정과 열정사이,20031010,2003-10-10,11.8
냉정과 열정사이,20031010,2003-10-17,6.7
노량: 죽음의 바다,20231220,2023-11-22,15.7
노량: 죽음의 바다,20231220,2023-11-29,19.5
노량: 죽음의 바다,20231220,2023-12-06,30.7
노량: 죽음의 바다,20231220,2023-12-13,58.4
노량: 죽음의 바다,20231220,2023-12-20,61.2
노량: 죽음의 바다,20231220,2023-12-27,39.7
쏘우 X,20231213,2023-11-15,5.0
쏘우 X,20231213,2023-11-22,5.9
쏘우 X,20231213,2023-11-29,11.5
쏘우 X,20231213,2023-12-06,12.9
쏘우 X,20231213,2023-12-13,17.7
쏘우 X,20231213,2023-12-20,12.5
말하고 싶은 비밀,20231213,2023-11-15,14.5
말하고 싶은 비밀,20231213,2023-11-22,17.8
말하고 싶은 비밀,20231213,2023-11-29,23.6
말하고 싶은 비밀,20231213,2023-12-06,38.5
말하고 싶은 비밀,20231213,2023-12-13,41.4
말하고 싶은 비밀,20231213,2023-12-20,26.5
트롤: 밴드 투게더,20231220,2023-11-22,13.8
트롤: 밴드 투게더,20231220,2023-11-29,12.2
트롤: 밴드 투게더,20231220,2023-12-06,21.1
트롤: 밴드 투게더,20231220,2023-12-13,32.7
트롤: 밴드 투게더,20231220,2023-12-20,41.5
트롤: 밴드 투게더,20231220,2023-12-27,24.1
길위에 김대중,20240110,2023-12-13,8.3
길위에 김대중,20240110,2023-12-20,17.9
길위에 김대중,20240110,2023-12-27,28.9
길위에 김대중,20240110,2024-01-03,37.2
길위에 김대중,20240110,2024-01-10,42.7
길위에 김대중,20240110,2024-01-17,26.0
리빙: 어떤 인생,20231213,2023-11-15,5.3
리빙: 어떤 인생,20231213,2023-11-22,11.6
리빙: 어떤 인생,20231213,2023-11-29,16.7
리빙: 어떤 인생,20231213,2023-12-06,23.4
리빙: 어떤 인생,20231213,2023-12-13,28.9
리빙: 어떤 인생,20231213,2023-12-20,20.5
노 엑시트,20231213,2023-11-15,5.2
노 엑시트,20231213,2023-11-22,8.3
노 엑시트,20231213,2023-11-29,10.7
노 엑시트,20231213,2023-12-06,17.3
노 엑시트,20231213,2023-12-13,20.5
노 엑시트,20231213,2023-12-20,13.4
아쿠아맨과 로스트 킹덤,20231220,2023-11-22,25.3
아쿠아맨과 로스트 킹덤,20231220,2023-11-29,21.7
아쿠아맨과 로스트 킹덤,20231220,2023-12-06,40.7
아쿠아맨과 로스트 킹덤,20231220,2023-12-13,52.7
아쿠아맨과 로스트 킹덤,20231220,2023-12-20,71.6
아쿠아맨과 로스트 킹덤,20231220,2023-12-27,49.5
크레센도,20231220,2023-11-22,5.7
크레센도,20231220,2023-11-29,5.6
크레센도,20231220,2023-12-06,9.5
크레센도,20231220,2023-12-13,13.4
크레센도,20231220,2023-12-20,16.8
크레센도,20231220,2023-12-27,10.0
사랑은 낙엽을 타고,20231220,2023-11-22,8.6
사랑은 낙엽을 타고,20231220,2023-11-29,11.6
사랑은 낙엽을 타고,20231220,2023-12-06,18.1
사랑은 낙엽을 타고,20231220,2023-12-13,27.9
사랑은 낙엽을 타고,20231220,2023-12-20,35.5
사랑은 낙엽을 타고,20231220,2023-12-27,23.2
신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,20231222,2023-11-24,13.1
신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,20231222,2023-12-01,28.5
신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,20231222,2023-12-08,27.4
신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,20231222,2023-12-15,49.0
신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,20231222,2023-12-22,69.0
신차원! 짱구는 못말려 더 무비 초능력 대결전 ~날아라 수제김밥~,20231222,2023-12-29,30.9
"바다 탐험대 옥토넛 어보브 앤 비욘드: 버드, 옥토경보를 울려라!",20231227,2023-11-29,5.0
"바다 탐험대 옥토넛 어보브 앤 비욘드: 버드, 옥토경보를 울려라!",20231227,2023-12-06,5.0
"바다 탐험대 옥토넛 어보브 앤 비욘드: 버드, 옥토경보를 울려라!",20231227,2023-12-13,6.8
"바다 탐험대 옥토넛 어보브 앤 비욘드: 버드, 옥토경보를 울려라!",20231227,2023-12-20,11.0
"바다 탐험대 옥토넛 어보브 앤 비욘드: 버드, 옥토경보를 울려라!",20231227,2023-12-27,12.3
"바다 탐험대 옥토넛 어보브 앤 비욘드: 버드, 옥토경보를 울려라!",20231227,2024-01-03,9.2
인투 더 월드,20240110,2023-12-13,15.2
인투 더 월드,20240110,2023-12-20,18.5
인투 더 월드,20240110,2023-12-27,30.1
인투 더 월드,20240110,2024-01-03,38.0
인투 더 월드,20240110,2024-01-10,54.5
인투 더 월드,20240110,2024-01-17,29.1
류이치 사카모토: 오퍼스,20231227,2023-11-29,7.7
류이치 사카모토: 오퍼스,20231227,2023-12-06,13.1
류이치 사카모토: 오퍼스,20231227,2023-12-13,13.0
류이치 사카모토: 오퍼스,20231227,2023-12-20,18.7
류이치 사카모토: 오퍼스,20231227,2023-12-27,29.4
류이치 사카모토: 오퍼스,20231227,2024-01-03,20.5
도티와 영원의 탑,20231227,2023-11-29,5.0
도티와 영원의 탑,20231227,2023-12-06,5.3
도티와 영원의 탑,20231227,2023-12-13,9.3
도티와 영원의 탑,20231227,2023-12-20,10.3
도티와 영원의 탑,20231227,2023-12-27,12.2
도티와 영원의 탑,20231227,2024-01-03,8.7
위시,20240103,2023-12-06,28.3
위시,20240103,2023-12-13,24.2
위시,20240103,2023-12-20,38.4
위시,20240103,2023-12-27,70.1
위시,20240103,2024-01-03,79.3
위시,20240103,2024-01-10,44.0
외계+인 2부,20240110,2023-12-13,30.7
외계+인 2부,20240110,2023-12-20,36.9
외계+인 2부,20240110,2023-12-27,42.2
외계+인 2부,20240110,2024-01-03,77.6
외계+인 2부,20240110,2024-01-10,90.6
외계+인 2부,20240110,2024-01-17,61.9
스즈메의 문단속: 다녀왔어,20240110,2023-12-13,5.0
스즈메의 문단속: 다녀왔어,20240110,2023-12-20,5.8
스즈메의 문단속: 다녀왔어,20240110,2023-12-27,8.3
스즈메의 문단속: 다녀왔어,20240110,2024-01-03,11.0
스즈메의 문단속: 다녀왔어,20240110,2024-01-10,12.7
스즈메의 문단속: 다녀왔어,20240110,2024-01-17,6.7
지오디 마스터피스 더 무비,20240110,2023-12-13,7.0
지오디 마스터피스 더 무비,20240110,2023-12-20,8.7
지오디 마스터피스 더 무비,20240110,2023-12-27,13.6
지오디 마스터피스 더 무비,20240110,2024-01-03,19.2
지오디 마스터피스 더 무비,20240110,2024-01-10,19.3
지오디 마스터피스 더 무비,20240110,2024-01-17,14.9
시민덕희,20240124,2023-12-27,25.2
시민덕희,20240124,2024-01-03,30.1
시민덕희,20240124,2024-01-10,51.9
시민덕희,20240124,2024-01-17,57.4
시민덕희,20240124,2024-01-24,80.4
시민덕희,20240124,2024-01-31,51.2
엔드 오브 에반게리온,20240117,2023-12-20,5.0
엔드 오브 에반게리온,20240117,2023-12-27,6.9
엔드 오브 에반게리온,20240117,2024-01-03,10.9
엔드 오브 에반게리온,20240117,2024-01-10,13.6
엔드 오브 에반게리온,20240117,2024-01-17,17.8
엔드 오브 에반게리온,20240117,2024-01-24,12.9
덤 머니,20240117,2023-12-20,5.0
덤 머니,20240117,2023-12-27,5.0
덤 머니,20240117,2024-01-03,7.9
덤 머니,20240117,2024-01-10,9.9
덤 머니,20240117,2024-01-17,13.1
덤 머니,20240117,2024-01-24,7.9
도그맨,20240124,2023-12-27,5.0
도그맨,20240124,2024-01-03,5.0
도그맨,20240124,2024-01-10,7.4
도그맨,20240124,2024-01-17,11.6
도그맨,20240124,2024-01-24,12.1
도그맨,20240124,2024-01-31,7.4
도그데이즈,20240207,2024-01-10,6.8
도그데이즈,20240207,2024-01-17,10.7
도그데이즈,20240207,2024-01-24,14.7
도그데이즈,20240207,2024-01-31,21.1
도그데이즈,20240207,2024-02-07,24.8
도그데이즈,20240207,2024-02-14,15.9
세기말의 사랑,20240124,2023-12-27,5.0
세기말의 사랑,20240124,2024-01-03,5.7
세기말의 사랑,20240124,2024-01-10,7.9
세기말의 사랑,20240124,2024-01-17,12.0
세기말의 사랑,20240124,2024-01-24,13.8
세기말의 사랑,20240124,2024-01-31,7.9
웡카,20240131,2024-01-03,24.3
웡카,20240131,2024-01-10,21.4
웡카,20240131,2024-01-17,38.2
웡카,20240131,2024-01-24,55.6
웡카,20240131,2024-01-31,74.9
웡카,20240131,2024-02-07,53.0
추락의 해부,20240131,2024-01-03,5.5
추락의 해부,20240131,2024-01-10,6.3
추락의 해부,20240131,2024-01-17,13.3
추락의 해부,20240131,2024-01-24,20.9
추락의 해부,20240131,2024-01-31,21.2
추락의 해부,20240131,2024-02-07,14.6
정글번치: 월드투어,20240131,2024-01-03,5.2
정글번치: 월드투어,20240131,2024-01-10,8.7
정글번치: 월드투어,20240131,2024-01-17,11.5
정글번치: 월드투어,20240131,2024-01-24,19.7
정글번치: 월드투어,20240131,2024-01-31,27.7
정글번치: 월드투어,20240131,2024-02-07,17.2
건국전쟁,20240201,2024-01-04,20.5
건국전쟁,20240201,2024-01-11,27.0
건국전쟁,20240201,2024-01-18,37.2
건국전쟁,20240201,2024-01-25,53.0
건국전쟁,20240201,2024-02-01,59.6
건국전쟁,20240201,2024-02-08,45.9
청춘 돼지는 책가방 소녀의 꿈을 꾸지 않는다,20240201,2024-01-04,5.0
청춘 돼지는 책가방 소녀의 꿈을 꾸지 않는다,20240201,2024-01-11,5.3
청춘 돼지는 책가방 소녀의 꿈을 꾸지 않는다,20240201,2024-01-18,8.9
청춘 돼지는 책가방 소녀의 꿈을 꾸지 않는다,20240201,2024-01-25,11.6
청춘 돼지는 책가방 소녀의 꿈을 꾸지 않는다,20240201,2024-02-01,15.6
청춘 돼지는 책가방 소녀의 꿈을 꾸지 않는다,20240201,2024-02-08,8.4
비욘드 유토피아,20240131,2024-01-03,9.8
비욘드 유토피아,20240131,2024-01-10,12.5
비욘드 유토피아,20240131,2024-01-17,14.7
비욘드 유토피아,20240131,2024-01-24,24.4
비욘드 유토피아,20240131,2024-01-31,30.9
비욘드 유토피아,20240131,2024-02-07,17.5
데드맨,20240207,2024-01-10,8.7
데드맨,20240207,2024-01-17,10.2
데드맨,20240207,2024-01-24,16.7
데드맨,20240207,2024-01-31,22.9
데드맨,20240207,2024-02-07,27.0
데드맨,20240207,2024-02-14,21.6
소풍,20240207,2024-01-10,15.9
소풍,20240207,2024-01-17,20.6
소풍,20240207,2024-01-24,28.7
소풍,20240207,2024-01-31,38.4
소풍,20240207,2024-02-07,46.8
소풍,20240207,2024-02-14,32.1
아가일,20240207,2024-01-10,10.3
아가일,20240207,2024-01-17,19.5
아가일,20240207,2024-01-24,25.8
아가일,20240207,2024-01-31,49.2
아가일,20240207,2024-02-07,50.7
아가일,20240207,2024-02-14,30.5
아기상어 극장판: 사이렌 스톤의 비밀,20240207,2024-01-10,5.0
아기상어 극장판: 사이렌 스톤의 비밀,20240207,2024-01-17,7.3
아기상어 극장판: 사이렌 스톤의 비밀,20240207,2024-01-24,11.3
아기상어 극장판: 사이렌 스톤의 비밀,20240207,2024-01-31,16.5
아기상어 극장판: 사이렌 스톤의 비밀,20240207,2024-02-07,24.5
아기상어 극장판: 사이렌 스톤의 비밀,20240207,2024-02-14,13.7
아네모네,20240207,2024-01-10,7.6
아네모네,20240207,2024-01-17,11.0
아네모네,20240207,2024-01-24,12.9
아네모네,20240207,2024-01-31,17.2
아네모네,20240207,2024-02-07,24.8
아네모네,20240207,2024-02-14,15.9
"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",20240214,2024-01-17,8.9
"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",20240214,2024-01-24,16.2
"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",20240214,2024-01-31,21.9
"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",20240214,2024-02-07,35.0
"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",20240214,2024-02-14,38.9
"귀멸의 칼날: 인연의 기적, 그리고 합동 강화 훈련으로",20240214,2024-02-21,30.4
우견니,20240214,2024-01-17,5.0
우견니,20240214,2024-01-24,7.0
우견니,20240214,2024-01-31,9.0
우견니,20240214,2024-02-07,13.8
우견니,20240214,2024-02-14,14.8
우견니,20240214,2024-02-21,8.7
에스파: 마이 퍼스트 페이지,20240214,2024-01-17,5.9
에스파: 마이 퍼스트 페이지,20240214,2024-01-24,6.3
에스파: 마이 퍼스트 페이지,20240214,2024-01-31,10.6
에스파: 마이 퍼스트 페이지,20240214,2024-02-07,15.2
에스파: 마이 퍼스트 페이지,20240214,2024-02-14,15.9
에스파: 마이 퍼스트 페이지,20240214,2024-02-21,11.7
스노우 퍼핀즈,20240215,2024-01-18,5.0
스노우 퍼핀즈,20240215,2024-01-25,5.0
스노우 퍼핀즈,20240215,2024-02-01,6.6
스노우 퍼핀즈,20240215,2024-02-08,10.9
스노우 퍼핀즈,20240215,2024-02-15,13.3
스노우 퍼핀즈,20240215,2024-02-22,7.5
DMZ 동물 특공대,20240214,2024-01-17,5.4
DMZ 동물 특공대,20240214,2024-01-24,5.2
DMZ 동물 특공대,20240214,2024-01-31,7.7
DMZ 동물 특공대,20240214,2024-02-07,13.2
DMZ 동물 특공대,20240214,2024-02-14,18.2
DMZ 동물 특공대,20240214,2024-02-21,10.8
파묘,20240222,2024-01-25,16.7
파묘,20240222,2024-02-01,20.9
파묘,20240222,2024-02-08,44.8
파묘,20240222,2024-02-15,56.5
파묘,20240222,2024-02-22,66.4
파묘,20240222,2024-02-29,40.3
사운드 오브 프리덤,20240221,2024-01-24,8.2
사운드 오브 프리덤,20240221,2024-01-31,9.4
사운드 오브 프리덤,20240221,2024-02-07,19.8
사운드 오브 프리덤,20240221,2024-02-14,28.1
사운드 오브 프리덤,20240221,2024-02-21,33.6
사운드 오브 프리덤,20240221,2024-02-28,19.8
극장판 츠루네: 시작의 한 발,20240221,2024-01-24,5.0
극장판 츠루네: 시작의 한 발,20240221,2024-01-31,6.2
극장판 츠루네: 시작의 한 발,20240221,2024-02-07,8.3
극장판 츠루네: 시작의 한 발,20240221,2024-02-14,16.9
극장판 츠루네: 시작의 한 발,20240221,2024-02-21,18.5
극장판 츠루네: 시작의 한 발,20240221,2024-02-28,11.4
바튼 아카데미,20240221,2024-01-24,8.7
바튼 아카데미,20240221,2024-01-31,11.3
바튼 아카데미,20240221,2024-02-07,19.2
바튼 아카데미,20240221,2024-02-14,24.1
바튼 아카데미,20240221,2024-02-21,27.5
바튼 아카데미,20240221,2024-02-28,19.3
월레스와 그로밋 더 클래식 컬렉션,20240221,2024-01-24,7.4
월레스와 그로밋 더 클래식 컬렉션,20240221,2024-01-31,8.5
월레스와 그로밋 더 클래식 컬렉션,20240221,2024-02-07,15.9
월레스와 그로밋 더 클래식 컬렉션,20240221,2024-02-14,22.1
월레스와 그로밋 더 클래식 컬렉션,20240221,2024-02-21,24.3
월레스와 그로밋 더 클래식 컬렉션,20240221,2024-02-28,18.7
기적의 시작,20240222,2024-01-25,5.0
기적의 시작,20240222,2024-02-01,8.8
기적의 시작,20240222,2024-02-08,12.2
기적의 시작,20240222,2024-02-15,17.6
기적의 시작,20240222,2024-02-22,20.7
기적의 시작,20240222,2024-02-29,13.9
이프 온리,20041029,2004-10-01,12.1
이프 온리,20041029,2004-10-08,21.3
이프 온리,20041029,2004-10-15,35.7
이프 온리,20041029,2004-10-22,49.9
이프 온리,20041029,2004-10-29,56.0
이프 온리,20041029,2004-11-05,45.5
브레드이발소: 셀럽 인 베이커리타운,20240301,2024-02-02,8.5
브레드이발소: 셀럽 인 베이커리타운,20240301,2024-02-09,12.8
브레드이발소: 셀럽 인 베이커리타운,20240301,2024-02-16,17.6
브레드이발소: 셀럽 인 베이커리타운,20240301,2024-02-23,28.1
브레드이발소: 셀럽 인 베이커리타운,20240301,2024-03-01,38.1
브레드이발소: 셀럽 인 베이커리타운,20240301,2024-03-08,24.9
듄: 파트2,20240228,2024-01-31,32.7
듄: 파트2,20240228,2024-02-07,42.5
듄: 파트2,20240228,2024-02-14,52.8
듄: 파트2,20240228,2024-02-21,68.1
듄: 파트2,20240228,2024-02-28,84.3
듄: 파트2,20240228,2024-03-06,56.0
패스트 라이브즈,20240306,2024-02-07,11.2
패스트 라이브즈,20240306,2024-02-14,16.9
패스트 라이브즈,20240306,2024-02-21,31.7
패스트 라이브즈,20240306,2024-02-28,41.5
패스트 라이브즈,20240306,2024-03-06,51.9
패스트 라이브즈,20240306,2024-03-13,30.9
아이엠 티라노,20240301,2024-02-02,6.3
아이엠 티라노,20240301,2024-02-09,12.3
아이엠 티라노,20240301,2024-02-16,12.6
아이엠 티라노,20240301,2024-02-23,24.9
아이엠 티라노,20240301,2024-03-01,24.8
아이엠 티라노,20240301,2024-03-08,14.3
밥 말리: 원 러브,20240313,2024-02-14,5.0
밥 말리: 원 러브,20240313,2024-02-21,5.3
밥 말리: 원 러브,20240313,2024-02-28,7.4
밥 말리: 원 러브,20240313,2024-03-06,12.7
밥 말리: 원 러브,20240313,2024-03-13,14.2
밥 말리: 원 러브,20240313,2024-03-20,7.7
가여운 것들,20240306,2024-02-07,12.9
가여운 것들,20240306,2024-02-14,21.2
가여운 것들,20240306,2024-02-21,28.2
가여운 것들,20240306,2024-02-28,39.7
가여운 것들,20240306,2024-03-06,46.5
가여운 것들,20240306,2024-03-13,36.5
비트,19970503,1997-04-05,5.0
비트,19970503,1997-04-12,8.5
비트,19970503,1997-04-19,12.3
비트,19970503,1997-04-26,16.1
비트,19970503,1997-05-03,19.7
비트,19970503,1997-05-10,12.6
대결! 애니메이션,20240306,2024-02-07,5.0
대결! 애니메이션,20240306,2024-02-14,6.7
대결! 애니메이션,20240306,2024-02-21,10.8
대결! 애니메이션,20240306,2024-02-28,17.2
대결! 애니메이션,20240306,2024-03-06,19.0
대결! 애니메이션,20240306,2024-03-13,12.8
생츄어리 2 : 쿼카가 너무해,20240307,2024-02-08,9.2
생츄어리 2 : 쿼카가 너무해,20240307,2024-02-15,10.7
생츄어리 2 : 쿼카가 너무해,20240307,2024-02-22,17.0
생츄어리 2 : 쿼카가 너무해,20240307,2024-02-29,27.5
생츄어리 2 : 쿼카가 너무해,20240307,2024-03-07,28.3
생츄어리 2 : 쿼카가 너무해,20240307,2024-03-14,17.2
극장판 스파이 패밀리 코드 : 화이트,20240320,2024-02-21,11.7
극장판 스파이 패밀리 코드 : 화이트,20240320,2024-02-28,14.8
극장판 스파이 패밀리 코드 : 화이트,20240320,2024-03-06,23.0
극장판 스파이 패밀리 코드 : 화이트,20240320,2024-03-13,35.0
극장판 스파이 패밀리 코드 : 화이트,20240320,2024-03-20,38.8
극장판 스파이 패밀리 코드 : 화이트,20240320,2024-03-27,24.9
돌핀,20240313,2024-02-14,6.3
돌핀,20240313,2024-02-21,6.5
돌핀,20240313,2024-02-28,11.5
돌핀,20240313,2024-03-06,16.4
돌핀,20240313,2024-03-13,22.9
돌핀,20240313,2024-03-20,13.0
메이 디셈버,20240313,2024-02-14,8.1
메이 디셈버,20240313,2024-02-21,6.8
메이 디셈버,20240313,2024-02-28,12.6
메이 디셈버,20240313,2024-03-06,18.0
메이 디셈버,20240313,2024-03-13,27.0
메이 디셈버,20240313,2024-03-20,13.7
랜드 오브 배드,20240313,2024-02-14,5.0
랜드 오브 배드,20240313,2024-02-21,8.2
랜드 오브 배드,20240313,2024-02-28,9.8
랜드 오브 배드,20240313,2024-03-06,15.3
랜드 오브 배드,20240313,2024-03-13,18.3
랜드 오브 배드,20240313,2024-03-20,14.0
마담 웹,20240313,2024-02-14,6.7
마담 웹,20240313,2024-02-21,11.5
마담 웹,20240313,2024-02-28,13.3
마담 웹,20240313,2024-03-06,22.2
마담 웹,20240313,2024-03-13,26.9
마담 웹,20240313,2024-03-20,16.4
태양은 없다,19990101,1998-12-04,6.6
태양은 없다,19990101,1998-12-11,10.9
태양은 없다,19990101,1998-12-18,14.8
태양은 없다,19990101,1998-12-25,24.8
태양은 없다,19990101,1999-01-01,30.1
태양은 없다,19990101,1999-01-08,17.7
용감한 돌고래 벨루와 바닷속 친구들,20240313,2024-02-14,5.0
용감한 돌고래 벨루와 바닷속 친구들,20240313,2024-02-21,8.6
용감한 돌고래 벨루와 바닷속 친구들,20240313,2024-02-28,13.8
용감한 돌고래 벨루와 바닷속 친구들,20240313,2024-03-06,16.3
용감한 돌고래 벨루와 바닷속 친구들,20240313,2024-03-13,24.3
용감한 돌고래 벨루와 바닷속 친구들,20240313,2024-03-20,11.7
인어공주: 마법물약의 비밀,20240314,2024-02-15,5.0
인어공주: 마법물약의 비밀,20240314,2024-02-22,5.2
인어공주: 마법물약의 비밀,20240314,2024-02-29,10.7
인어공주: 마법물약의 비밀,20240314,2024-03-07,15.8
인어공주: 마법물약의 비밀,20240314,2024-03-14,18.7
인어공주: 마법물약의 비밀,20240314,2024-03-21,11.7
나이트 스윔,20240320,2024-02-21,8.5
나이트 스윔,20240320,2024-02-28,8.2
나이트 스윔,20240320,2024-03-06,12.7
나이트 스윔,20240320,2024-03-13,18.3
나이트 스윔,20240320,2024-03-20,22.0
나이트 스윔,20240320,2024-03-27,14.0
목스박,20240320,2024-02-21,5.5
목스박,20240320,2024-02-28,8.5
목스박,20240320,2024-03-06,15.7
목스박,20240320,2024-03-13,25.1
목스박,20240320,2024-03-20,27.3
목스박,20240320,2024-03-27,17.5
왓츠 러브,20240320,2024-02-21,6.5
왓츠 러브,20240320,2024-02-28,9.0
왓츠 러브,20240320,2024-03-06,9.0
왓츠 러브,20240320,2024-03-13,17.9
왓츠 러브,20240320,2024-03-20,19.5
왓츠 러브,20240320,2024-03-27,13.2
탐정 말로,20240321,2024-02-22,5.3
탐정 말로,20240321,2024-02-29,7.4
탐정 말로,20240321,2024-03-07,11.5
탐정 말로,20240321,2024-03-14,17.5
탐정 말로,20240321,2024-03-21,26.1
탐정 말로,20240321,2024-03-28,14.1
이승윤 콘서트 도킹 : 리프트오프,20240322,2024-02-23,5.0
이승윤 콘서트 도킹 : 리프트오프,20240322,2024-03-01,5.6
이승윤 콘서트 도킹 : 리프트오프,20240322,2024-03-08,10.0
이승윤 콘서트 도킹 : 리프트오프,20240322,2024-03-15,12.9
이승윤 콘서트 도킹 : 리프트오프,20240322,2024-03-22,13.9
이승윤 콘서트 도킹 : 리프트오프,20240322,2024-03-29,8.8
댓글부대,20240327,2024-02-28,15.5
댓글부대,20240327,2024-03-06,17.9
댓글부대,20240327,2024-03-13,21.7
댓글부대,20240327,2024-03-20,35.3
댓글부대,20240327,2024-03-27,55.8
댓글부대,20240327,2024-04-03,33.3
고질라 X 콩: 뉴 엠파이어,20240327,2024-02-28,18.0
고질라 X 콩: 뉴 엠파이어,20240327,2024-03-06,29.5
고질라 X 콩: 뉴 엠파이어,20240327,2024-03-13,33.3
고질라 X 콩: 뉴 엠파이어,20240327,2024-03-20,49.3
고질라 X 콩: 뉴 엠파이어,20240327,2024-03-27,70.8
고질라 X 콩: 뉴 엠파이어,20240327,2024-04-03,49.4
1980,20240327,2024-02-28,7.7
1980,20240327,2024-03-06,10.7
1980,20240327,2024-03-13,16.1
1980,20240327,2024-03-20,22.9
1980,20240327,2024-03-27,27.3
1980,20240327,2024-04-03,15.4
악은 존재하지 않는다,20240327,2024-02-28,5.0
악은 존재하지 않는다,20240327,2024-03-06,5.4
악은 존재하지 않는다,20240327,2024-03-13,6.8
악은 존재하지 않는다,20240327,2024-03-20,10.0
악은 존재하지 않는다,20240327,2024-03-27,12.1
악은 존재하지 않는다,20240327,2024-04-03,8.4
비키퍼,20240403,2024-03-06,6.1
비키퍼,20240403,2024-03-13,9.3
비키퍼,20240403,2024-03-20,11.1
비키퍼,20240403,2024-03-27,19.2
비키퍼,20240403,2024-04-03,19.4
비키퍼,20240403,2024-04-10,15.2
기동전사 건담 시드 프리덤,20240403,2024-03-06,9.5
기동전사 건담 시드 프리덤,20240403,2024-03-13,10.1
기동전사 건담 시드 프리덤,20240403,2024-03-20,15.6
기동전사 건담 시드 프리덤,20240403,2024-03-27,23.2
기동전사 건담 시드 프리덤,20240403,2024-04-03,22.6
기동전사 건담 시드 프리덤,20240403,2024-04-10,17.1
씬,20240403,2024-03-06,5.0
씬,20240403,2024-03-13,5.0
씬,20240403,2024-03-20,6.8
씬,20240403,2024-03-27,9.9
씬,20240403,2024-04-03,12.2
씬,20240403,2024-04-10,6.5
오멘: 저주의 시작,20240403,2024-03-06,8.2
오멘: 저주의 시작,20240403,2024-03-13,7.8
오멘: 저주의 시작,20240403,2024-03-20,11.7
오멘: 저주의 시작,20240403,2024-03-27,18.5
오멘: 저주의 시작,20240403,2024-04-03,23.2
오멘: 저주의 시작,20240403,2024-04-10,12.6
유미의 세포들 더 무비,20240403,2024-03-06,5.0
유미의 세포들 더 무비,20240403,2024-03-13,5.0
유미의 세포들 더 무비,20240403,2024-03-20,6.6
유미의 세포들 더 무비,20240403,2024-03-27,8.6
유미의 세포들 더 무비,20240403,2024-04-03,11.9
유미의 세포들 더 무비,20240403,2024-04-10,7.6
스턴트맨,20240501,2024-04-03,8.4
스턴트맨,20240501,2024-04-10,19.3
스턴트맨,20240501,2024-04-17,27.4
스턴트맨,20240501,2024-04-24,36.7
스턴트맨,20240501,2024-05-01,49.8
스턴트맨,20240501,2024-05-08,26.2
쿵푸팬더4,20240410,2024-03-13,27.9
쿵푸팬더4,20240410,2024-03-20,36.2
쿵푸팬더4,20240410,2024-03-27,41.1
쿵푸팬더4,20240410,2024-04-03,86.1
쿵푸팬더4,20240410,2024-04-10,100.0
쿵푸팬더4,20240410,2024-04-17,68.1
골드핑거,20240410,2024-03-13,5.0
골드핑거,20240410,2024-03-20,8.2
골드핑거,20240410,2024-03-27,12.4
골드핑거,20240410,2024-04-03,17.6
골드핑거,20240410,2024-04-10,24.5
골드핑거,20240410,2024-04-17,15.4
슈가│어거스트 디 투어 ‘디-데이’ 더 무비,20240410,2024-03-13,8.7
슈가│어거스트 디 투어 ‘디-데이’ 더 무비,20240410,2024-03-20,11.0
슈가│어거스트 디 투어 ‘디-데이’ 더 무비,20240410,2024-03-27,14.2
슈가│어거스트 디 투어 ‘디-데이’ 더 무비,20240410,2024-04-03,22.2
슈가│어거스트 디 투어 ‘디-데이’ 더 무비,20240410,2024-04-10,27.5
슈가│어거스트 디 투어 ‘디-데이’ 더 무비,20240410,2024-04-17,18.7
범죄도시4,20240424,2024-03-27,27.5
